#001_Date,#002_Time,#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#046_FC Counter,#042_Torque Unit,#043_Angle Unit,#047_Remark
08.04.2025,01:33:40,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,35,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:33:53,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,65,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:33:55,7,0,1.4,0,0.00,0,0,0.00,0,3,0.06,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:33:58,1,0,3.1,0,0.00,0,0,0.00,0,3,4.44,4026,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:02,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,25,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:20,5,0,1.5,0,0.00,0,0,0.00,0,3,2.26,2262,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:22,5,0,2.2,0,0.00,0,0,0.00,0,3,2.19,2239,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:26,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,2302,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:29,5,0,1.7,0,0.00,0,0,0.00,0,3,2.17,1990,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:32,5,0,1.6,0,0.00,0,0,0.00,0,3,2.22,2199,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:35,5,0,2.1,0,0.00,0,0,0.00,0,3,2.17,3597,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:39,5,0,1.5,0,0.00,0,0,0.00,0,3,2.19,2100,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:34:41,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,2870,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:37:28,5,0,1.9,0,0.00,0,0,0.00,0,3,2.21,2115,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:37:31,5,0,2.2,0,0.00,0,0,0.00,0,3,2.21,2043,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:37:34,5,0,1.9,0,0.00,0,0,0.00,0,3,2.25,2262,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:37:38,5,0,1.9,0,0.00,0,0,0.00,0,3,2.21,1825,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:37:41,5,0,1.5,0,0.00,0,0,0.00,0,3,2.28,2057,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:37:44,5,0,2.0,0,0.00,0,0,0.00,0,3,2.21,3328,0,0.00,0,0,0/0,Nm,deg,
